"source,""target"",""similarity"",""setnence_num_target"",""target_sent"",""source_sent""";;
"#Titania_MND,""#Helena_MND"",0.418596447337565,48,""The more my prayer, the lesser is my grace."",""No night is now with hymn or carol blessed.""";;
"#Titania_MND,""#Helena_MND"",0.420474884829796,113,""A foolish heart that I leave here behind."",""Set your heart at rest: The Fairyland buys not the child of me.""";;
"#Titania_MND,""#Helena_MND"",0.426681268409442,72,""If you were civil and knew courtesy, You would not do me thus much injury."",""Be kind and courteous to this gentleman.""";;
"#Titania_MND,""#Helena_MND"",0.429279079118947,46,""O, wilt thou darkling leave me?"",""We shall chide downright if I longer stay.""";;
"#Titania_MND,""#Helena_MND"",0.43486623399058,102,""I pray you, though you mock me, gentlemen, Let her not hurt me."",""I pray thee, gentle mortal, sing again.""";;
"#Titania_MND,""#Helena_MND"",0.435665484010752,82,""Is all the counsel that we two have shared, The sisters' vows, the hours that we have spent When we have chid the hasty-footed time For parting us - O, is all forgot?"",""Perchance till after Theseus' wedding day.""";;
"#Titania_MND,""#Helena_MND"",0.437707875759539,114,""O, when she is angry, she is keen and shrewd."",""The moon, methinks, looks with a wat'ry eye, And when she weeps, weeps every little flower, Lamenting some enforcèd chastity.""";;
"#Titania_MND,""#Helena_MND"",0.440269782026601,59,""Wherefore was I to this keen mockery born?"",""His mother was a vot'ress of my order, And in the spicèd Indian air by night Full often hath she gossiped by my side And sat with me on Neptune's yellow sands, Marking th' embarkèd traders on the flood, When we have laughed to see the sails conceive And grow big-bellied with the wanton wind";" Which she, with pretty and with swimming gait, Following (her womb then rich with my young squire), Would imitate and sail upon the land To fetch me trifles and return again, As from a voyage, rich with merchandise.""";
"#Titania_MND,""#Helena_MND"",0.463264758816213,37,""The wildest hath not such a heart as you."",""Set your heart at rest: The Fairyland buys not the child of me.""";;
"#Titania_MND,""#Helena_MND"",0.475141248874862,45,""Stay, though thou kill me, sweet Demetrius."",""We shall chide downright if I longer stay.""";;
"#Hermia_MND,""#Helena_MND"",0.57215970320429,122,""And I have found Demetrius like a jewel, Mine own and not mine own."",""Ah, good Demetrius, wilt thou give him me?""";;
"#Hermia_MND,""#Helena_MND"",0.589777495182791,56,""-  Lysander, if you live, good sir, awake."",""Lysander and myself will fly this place.""";;
"#Hermia_MND,""#Helena_MND"",0.598930961987999,109,""He followed you";" for love, I followed him."",""The more I hate, the more he follows me.""";
"#Hermia_MND,""#Helena_MND"",0.604360152038858,91,""And wherefore doth Lysander Deny your love (so rich within his soul) And tender me, forsooth, affection, But by your setting on, by your consent?"",""What love could press Lysander from my side?""";;
"#Hermia_MND,""#Helena_MND"",0.611641490897531,11,""Through Athens I am thought as fair as she."",""Before the time I did Lysander see Seemed Athens as a paradise to me.""";;
"#Hermia_MND,""#Helena_MND"",0.61357987852582,44,""I'll follow thee and make a heaven of hell To die upon the hand I love so well."",""O, then, what graces in my love do dwell That he hath turned a heaven unto a hell!""";;
"#Hermia_MND,""#Helena_MND"",0.615173278130794,48,""The more my prayer, the lesser is my grace."",""I do entreat your Grace to pardon me.""";;
"#Hermia_MND,""#Helena_MND"",0.620957502732606,111,""And now, so you will let me quiet go, To Athens will I bear my folly back And follow you no further."",""And in the wood where often you and I Upon faint primrose beds were wont to lie, Emptying our bosoms of their counsel sweet, There my Lysander and myself shall meet And thence from Athens turn away our eyes To seek new friends and stranger companies.""";;
"#Hermia_MND,""#Helena_MND"",0.732413832481346,45,""Stay, though thou kill me, sweet Demetrius."",""Pray thou for us, And good luck grant thee thy Demetrius.""";;
"#Hermia_MND,""#Helena_MND"",0.736127373941103,8,""The more I love, the more he hateth me."",""The more I hate, the more he follows me.""";;
"#Lysander_MND,""#Helena_MND"",0.587377096252826,5,""O, teach me how you look and with what art You sway the motion of Demetrius' heart!"",""Demetrius, I'll avouch it to his head, Made love to Nedar's daughter, Helena, And won her soul";" and she, sweet lady, dotes, Devoutly dotes, dotes in idolatry, Upon this spotted and inconstant man.""";
"#Lysander_MND,""#Helena_MND"",0.587773638885021,44,""I'll follow thee and make a heaven of hell To die upon the hand I love so well."",""If thou lovest me, then Steal forth thy father's house tomorrow night, And in the wood a league without the town (Where I did meet thee once with Helena To do observance to a morn of May), There will I stay for thee.""";;
"#Lysander_MND,""#Helena_MND"",0.58993022986988,108,""I evermore did love you, Hermia, Did ever keep your counsels, never wronged you -  Save that, in love unto Demetrius, I told him of your stealth unto this wood."",""Demetrius, I will keep my word with thee.""";;
"#Lysander_MND,""#Helena_MND"",0.592515216629534,85,""So we grew together Like to a double cherry, seeming parted, But yet an union in partition, Two lovely berries molded on one stem";" So with two seeming bodies but one heart, Two of the first, like coats in heraldry, Due but to one, and crownèd with one crest."",""I mean that my heart unto yours is knit, So that but one heart we can make of it";" Two bosoms interchainèd with an oath -  So then two bosoms and a single troth."""
"#Lysander_MND,""#Helena_MND"",0.597351105225075,46,""O, wilt thou darkling leave me?"",""If thou lovest me, then Steal forth thy father's house tomorrow night, And in the wood a league without the town (Where I did meet thee once with Helena To do observance to a morn of May), There will I stay for thee.""";;
"#Lysander_MND,""#Helena_MND"",0.605258997900059,105,""Let her not strike me."",""Should I hurt her, strike her, kill her dead?""";;
"#Lysander_MND,""#Helena_MND"",0.609834351416585,122,""And I have found Demetrius like a jewel, Mine own and not mine own."",""Demetrius, I will keep my word with thee.""";;
"#Lysander_MND,""#Helena_MND"",0.650950643472866,45,""Stay, though thou kill me, sweet Demetrius."",""As you on him, Demetrius dote on you!""";;
"#Lysander_MND,""#Helena_MND"",0.704624165665342,75,""You both are rivals and love Hermia, And now both rivals to mock Helena."",""Not Hermia, but Helena I love.""";;
"#Lysander_MND,""#Helena_MND"",0.711564614351885,107,""Good Hermia, do not be so bitter with me."",""Be not so, For you love Hermia";" this you know I know.""";
"#Demetrius_MND,""#Helena_MND"",0.535640659764986,4,""Were the world mine, Demetrius being bated, The rest I'd give to be to you translated."",""Relent, sweet Hermia, and, Lysander, yield Thy crazèd title to my certain right.""";;
"#Demetrius_MND,""#Helena_MND"",0.539084250669339,56,""-  Lysander, if you live, good sir, awake."",""Relent, sweet Hermia, and, Lysander, yield Thy crazèd title to my certain right.""";;
"#Demetrius_MND,""#Helena_MND"",0.546123224543883,116,""I will not trust you, I, Nor longer stay in your curst company."",""I'll not trust your word.""";;
"#Demetrius_MND,""#Helena_MND"",0.54896803231141,2,""Yours would I catch, fair Hermia, ere I go."",""Relent, sweet Hermia, and, Lysander, yield Thy crazèd title to my certain right.""";;
"#Demetrius_MND,""#Helena_MND"",0.551928219626183,20,""For, ere Demetrius looked on Hermia's eyne, He hailed down oaths that he was only mine";" And when this hail some heat from Hermia felt, So he dissolved, and show'rs of oaths did melt."",""Relent, sweet Hermia, and, Lysander, yield Thy crazèd title to my certain right.""";
"#Demetrius_MND,""#Helena_MND"",0.557034553877984,32,""And I am sick when I look not on you."",""Tempt not too much the hatred of my spirit, For I am sick when I do look on thee.""";;
"#Demetrius_MND,""#Helena_MND"",0.576247301281754,89,""Have you not set Lysander, as in scorn, To follow me and praise my eyes and face, And made your other love, Demetrius, Who even but now did spurn me with his foot, To call me goddess, nymph, divine and rare, Precious, celestial?"",""Relent, sweet Hermia, and, Lysander, yield Thy crazèd title to my certain right.""";;
"#Demetrius_MND,""#Helena_MND"",0.601682081027973,46,""O, wilt thou darkling leave me?"",""Let me go, Or if thou follow me, do not believe But I shall do thee mischief in the wood.""";;
"#Demetrius_MND,""#Helena_MND"",0.618062829295879,44,""I'll follow thee and make a heaven of hell To die upon the hand I love so well."",""I'll run from thee and hide me in the brakes And leave thee to the mercy of wild beasts.""";;
"#Demetrius_MND,""#Helena_MND"",0.618942331845525,45,""Stay, though thou kill me, sweet Demetrius."",""Hence, get thee gone, and follow me no more.""";;
"#Bottom_MND,""#Helena_MND"",0.439503176038408,81,""-  Injurious Hermia, most ungrateful maid, Have you conspired, have you with these contrived, To bait me with this foul derision?"",""Methinks, mistress, you should have little reason for that.""";;
"#Bottom_MND,""#Helena_MND"",0.442015886064889,102,""I pray you, though you mock me, gentlemen, Let her not hurt me."",""I cry your Worships mercy, heartily.""";;
"#Bottom_MND,""#Helena_MND"",0.449250480243122,29,""I am your spaniel, and, Demetrius, The more you beat me I will fawn on you."",""But I will aggravate my voice so that I will roar you as gently as any sucking dove.""";;
"#Bottom_MND,""#Helena_MND"",0.450915777874805,100,""What, will you tear Impatient answers from my gentle tongue?"",""But I will aggravate my voice so that I will roar you as gently as any sucking dove.""";;
"#Bottom_MND,""#Helena_MND"",0.452401362187783,74,""If you were men, as men you are in show, You would not use a gentle lady so, To vow and swear and superpraise my parts, When, I am sure, you hate me with your hearts."",""Methinks, mistress, you should have little reason for that.""";;
"#Bottom_MND,""#Helena_MND"",0.454689199571692,121,""And sleep, that sometimes shuts up sorrow's eye, Steal me awhile from mine own company."",""I cry your Worships mercy, heartily.""";;
"#Bottom_MND,""#Helena_MND"",0.457886225392647,86,""And will you rent our ancient love asunder, To join with men in scorning your poor friend?"",""Methinks, mistress, you should have little reason for that.""";;
"#Bottom_MND,""#Helena_MND"",0.460649928856573,96,""If you have any pity, grace, or manners, You would not make me such an argument."",""I cry your Worships mercy, heartily.""";;
"#Bottom_MND,""#Helena_MND"",0.463362577304155,111,""And now, so you will let me quiet go, To Athens will I bear my folly back And follow you no further."",""Stay thou but here awhile, And by and by I will to thee appear.""";;
"#Bottom_MND,""#Helena_MND"",0.464508122585183,30,""Use me but as your spaniel: spurn me, strike me, Neglect me, lose me";" only give me leave (Unworthy as I am) to follow you."",""But I will aggravate my voice so that I will roar you as gently as any sucking dove.""";
"#RobinGoodfellow_MND,""#Helena_MND"",0.459131933290832,89,""Have you not set Lysander, as in scorn, To follow me and praise my eyes and face, And made your other love, Demetrius, Who even but now did spurn me with his foot, To call me goddess, nymph, divine and rare, Precious, celestial?"",""Through the forest have I gone, But Athenian found I none On whose eyes I might approve This flower's force in stirring love.""";;
"#RobinGoodfellow_MND,""#Helena_MND"",0.461138741487611,95,""This sport, well carried, shall be chronicled."",""That must needs be sport alone.""";;
"#RobinGoodfellow_MND,""#Helena_MND"",0.47278182787162,49,""Happy is Hermia, wheresoe'er she lies, For she hath blessèd and attractive eyes."",""But she perforce withholds the lovèd boy, Crowns him with flowers and makes him all her joy.""";;
"#RobinGoodfellow_MND,""#Helena_MND"",0.473992413424264,58,""Yet Hermia still loves you."",""But she perforce withholds the lovèd boy, Crowns him with flowers and makes him all her joy.""";;
"#RobinGoodfellow_MND,""#Helena_MND"",0.474782148814099,57,""What though he love your Hermia?"",""But she perforce withholds the lovèd boy, Crowns him with flowers and makes him all her joy.""";;
"#RobinGoodfellow_MND,""#Helena_MND"",0.484799302797373,46,""O, wilt thou darkling leave me?"",""I am that merry wanderer of the night.""";;
"#RobinGoodfellow_MND,""#Helena_MND"",0.498504889997337,111,""And now, so you will let me quiet go, To Athens will I bear my folly back And follow you no further."",""Through the forest have I gone, But Athenian found I none On whose eyes I might approve This flower's force in stirring love.""";;
"#RobinGoodfellow_MND,""#Helena_MND"",0.502094675158153,119,""O weary night, O long and tedious night, Abate thy hours!"",""For fear lest day should look their shames upon, They willfully themselves exile from light And must for aye consort with black-browed night.""";;
"#RobinGoodfellow_MND,""#Helena_MND"",0.504508859747098,68,""Weigh oath with oath and you will nothing weigh."",""Then fate o'errules, that, one man holding troth, A million fail, confounding oath on oath.""";;
"#RobinGoodfellow_MND,""#Helena_MND"",0.575353071689977,56,""-  Lysander, if you live, good sir, awake."",""So, awake when I am gone, For I must now to Oberon.""";;
